window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std,lead_h,tag,bucket,season,start,end
2020-03-01_2020-05-31,v850,GraphCast,7 days,3,RMSE,32,4.958302766930043,4.803207638950442,5.195584351618399,4.904973454932397,0.422503533565751,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,0,RMSE,47,1.0749900835377044,1.0678645917853786,1.0810749783252387,1.0742373744834437,0.0232512838431425,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,1,RMSE,55,1.0596588697198217,1.05154740246264,1.068685083713378,1.0622455044574075,0.0242874215869084,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,2,RMSE,48,1.102416471509426,1.0788324235946496,1.1285903538941986,1.0878885511635517,0.044254627605457,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,3,RMSE,32,1.0689253232482172,1.0622705576354583,1.0798629208947552,1.0704903737395288,0.0210074670687465,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,0,RMSE,47,1.9975333974241063,1.9737038595396723,2.031076884861696,2.0066670843191785,0.0779888093830767,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,1,RMSE,51,1.985464376316911,1.943379556651853,2.0378980208377944,1.971346110511416,0.0997508137280696,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,2,RMSE,48,2.0692425323846964,2.0234615897211845,2.109654859914209,2.06974074604277,0.0936565030510063,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,3,RMSE,32,2.054241646317272,2.018086922763235,2.1084339475542264,2.0495035367088823,0.1033563701246916,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,0,RMSE,47,3.3478621372245163,3.261546488144057,3.433611227827095,3.331446849345154,0.2357674501975551,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,1,RMSE,47,3.3594140397139025,3.241453048417773,3.491627058795708,3.3043867072897,0.2986799479493796,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,2,RMSE,48,3.357523532646223,3.279921913059491,3.420242123840894,3.3201778545696943,0.1950073280394614,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,3,RMSE,32,3.537534955490905,3.451859184362585,3.632982174876763,3.5075591676302365,0.1756015440568248,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,0,RMSE,47,4.734134870062683,4.638998460867581,4.826039116469901,4.706536889283581,0.2591737645663105,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,1,RMSE,43,4.956645275592799,4.717796012266452,5.26199049936174,4.9125951750964,0.5295277911938963,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,2,RMSE,48,4.706667037459643,4.641692872540796,4.790482370059613,4.740526016732041,0.2541663750745043,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,3,RMSE,32,5.002135102314011,4.880613626604054,5.170216625871682,5.025549709610074,0.3614296590678834,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,1 days,0,ACC,47,0.9711927874688024,0.9700365144951046,0.9722533928595845,0.9714117643576076,0.0023338498014356,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,1 days,1,ACC,55,0.9714864885752762,0.9705904482186593,0.9724476830633848,0.9716068474968644,0.0023404714272452,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,1 days,2,ACC,48,0.9697710913967618,0.967474481851009,0.9716134385643268,0.9711278152496908,0.0039645103516507,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,1 days,3,ACC,32,0.971892869310016,0.9691404261488062,0.9751853981830702,0.9733765242041263,0.0046220747473516,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,3 days,0,ACC,47,0.905373320896809,0.9018495861413466,0.908312099935317,0.9062606386421376,0.0089565356478729,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,3 days,1,ACC,51,0.9031239524800382,0.8967048015352541,0.9091762156764526,0.9034975624734184,0.0148132167025772,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,3 days,2,ACC,48,0.9035772357483236,0.8989473663750814,0.9070531149539895,0.9026710252388666,0.0093231043674499,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,3 days,3,ACC,32,0.9079125726421222,0.8994044638525257,0.9169975551991948,0.911090336780679,0.0152449065338592,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,5 days,0,ACC,47,0.7530038415898896,0.7351365196871932,0.769532188615459,0.7566308589706097,0.037529294602561,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,5 days,1,ACC,47,0.7525576026490393,0.7359528194104009,0.766264374811309,0.7550051452513915,0.038913413005362,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,5 days,2,ACC,48,0.7586214569371134,0.7437256135739575,0.7722961457617326,0.7620607477994954,0.0303365660841643,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,5 days,3,ACC,32,0.75663767859087,0.7272528690383697,0.7912907413579631,0.7649995951546589,0.0556032093058828,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,7 days,0,ACC,47,0.5310576839485398,0.4923897094009171,0.5608636293231513,0.528273184525323,0.0724201998377147,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,7 days,1,ACC,43,0.5268700388779753,0.487973451612422,0.5563724329805121,0.5500091632937216,0.073747798887267,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,7 days,2,ACC,48,0.5497615198617621,0.5248296598415751,0.5742484714365594,0.5636221241392374,0.0638475971440198,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,7 days,3,ACC,32,0.5222511684820976,0.4832777070521594,0.5598180210449683,0.5260875092885628,0.0802163131257045,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,1 days,0,ACC,47,0.9827400618713128,0.9819897843445896,0.9834774433512032,0.982897350875596,0.0014570058516173,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,1 days,1,ACC,55,0.9829828505336812,0.9823847427824548,0.9836324830707248,0.9828139962802545,0.0015147501021812,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,1 days,2,ACC,48,0.9819614944143346,0.980650623593333,0.9830750839037103,0.9824515864447764,0.002341163255036,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,1 days,3,ACC,32,0.9834552462050028,0.9818751250837692,0.9852610412742306,0.9841107369263123,0.0025458523674028,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,3 days,0,ACC,47,0.9339609506199856,0.9300544485485428,0.937218446649997,0.9350320961987326,0.0070356799601202,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,3 days,1,ACC,51,0.9345949353053862,0.93112410575423,0.9378907156607168,0.9339729607228734,0.0084340132302281,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,3 days,2,ACC,48,0.931517339262732,0.9273921006121836,0.9354294508302752,0.933487065338334,0.0087384620548186,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,3 days,3,ACC,32,0.9317795643811226,0.9258631883405032,0.9384036342213952,0.9367016953474744,0.0123429627391314,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,5 days,0,ACC,47,0.8146776617516739,0.7997425725476343,0.8278828224618331,0.8198523836466101,0.0296676031257533,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,5 days,1,ACC,47,0.8078256165971213,0.7947477801847892,0.8182569814055516,0.8070504735207601,0.0313267366419505,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,5 days,2,ACC,48,0.8123391086399181,0.7971441246057458,0.8271293678150068,0.8165596501269449,0.0319576349843518,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,5 days,3,ACC,32,0.7887730762484931,0.7699490263749617,0.8109024749477437,0.7918158720622119,0.038105298212532,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,7 days,0,ACC,47,0.6242081353979009,0.5999200728972903,0.6473443599082052,0.6291206527667347,0.0489685294353246,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,7 days,1,ACC,43,0.573334016257125,0.5254382469025581,0.6111234480136377,0.5712738498660883,0.0839806302699983,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,7 days,2,ACC,48,0.6204465508072409,0.5902839451639872,0.6499616350840856,0.6203991566384657,0.059939466329475,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,7 days,3,ACC,32,0.5677698721713162,0.5183396296002939,0.6080394679461066,0.5869579319283271,0.0800986042278439,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,0,ACC,47,0.9806483620999348,0.9798851455741916,0.981424439522972,0.980716818350486,0.0015884945164031,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,1,ACC,55,0.981034469718532,0.9802986408425372,0.9817921290886756,0.9810061142847868,0.0017345700345012,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,2,ACC,48,0.9799686237416496,0.9785591965121166,0.9812092172195456,0.9804167200636515,0.0025494868705608,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,3,ACC,32,0.9816283119097028,0.97998379842056,0.983652184896306,0.9825237131644188,0.0027974879988909,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,0,ACC,47,0.931704984490174,0.928760360214988,0.9343866561094616,0.9311872933194328,0.00628143368104,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,1,ACC,51,0.932798850689322,0.929327613532149,0.9358091727302024,0.9322269298354112,0.0078760092420919,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,2,ACC,48,0.9279354377925388,0.9240871718448892,0.9318594651404236,0.9271430314043684,0.008493680553325,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,3,ACC,32,0.9307764719241644,0.92476150041198,0.937179726356189,0.9318205640194436,0.0117391649772024,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,0,ACC,47,0.8033493020958697,0.7908639454947897,0.8161489316481431,0.8006226697717952,0.0310468297205651,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,1,ACC,47,0.8039615237950507,0.789618420240061,0.8144158663991857,0.8057734454506171,0.0326274387798684,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,2,ACC,48,0.8052439560876667,0.794333478322408,0.8176814409400531,0.8068498922614018,0.0276746214651034,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,3,ACC,32,0.7910315114990036,0.774221096083026,0.8118405042267214,0.798169207418955,0.0357633208216172,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,0,ACC,47,0.602877252884556,0.572543930644847,0.6315004558460035,0.6065352782697429,0.0589538500984729,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,1,ACC,43,0.5647177151097126,0.5093736559643234,0.608934012749226,0.5756472772343153,0.0882063622855701,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,2,ACC,48,0.6118516589757278,0.5753666681114302,0.6385495697079602,0.6189561990041795,0.0663410719420488,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,7 days,3,ACC,32,0.5857023538653845,0.5548938923279204,0.6109957172737935,0.5940206203258132,0.0574381977588224,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,1 days,0,MAE,47,0.9641561489437188,0.9592532978020036,0.9683807445073378,0.965993110006568,0.0162408025099194,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,1 days,1,MAE,55,0.952674895897075,0.9481730258940616,0.9565103614951922,0.9532604747761176,0.0164569005771939,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,1 days,2,MAE,48,0.9902444647621532,0.9772559413133748,1.006076490284596,0.9864947000352496,0.0281792983375354,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,1 days,3,MAE,32,0.9630532332029752,0.9554029773706711,0.9738814187195538,0.9611182237915998,0.0176504114563444,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,3 days,0,MAE,47,1.6284615703459655,1.6108154535289307,1.647583720169716,1.634156760268421,0.0504295791174758,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,3 days,1,MAE,51,1.6330577908242443,1.6116711439691067,1.6556994574715664,1.635502323695851,0.0612412247628236,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,3 days,2,MAE,48,1.6604592266936689,1.6293199726802834,1.6910813865876784,1.665569181088958,0.0623003579767268,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,3 days,3,MAE,32,1.6376006643799164,1.619156990838138,1.6572723621925085,1.63508760122258,0.0444839554505333,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,5 days,0,MAE,47,2.527181628944793,2.4759725489053594,2.5865400335724664,2.5335150217183897,0.1388827063111804,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,5 days,1,MAE,47,2.5236831871335768,2.4804844873202088,2.573407046518987,2.493104580013516,0.1473145005522283,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,5 days,2,MAE,48,2.536239420343081,2.4982642452406654,2.574527124676425,2.5425793560838112,0.1076630129171835,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,5 days,3,MAE,32,2.5580095985705924,2.494792713217477,2.605507516203723,2.559233397723564,0.1290372076897596,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,7 days,0,MAE,47,3.4577544732808354,3.39069936156912,3.5289225173054075,3.464631641103423,0.183629155364795,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,7 days,1,MAE,43,3.486824601701682,3.3918950894946187,3.60683415653652,3.4624911014431508,0.2385668724534695,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,7 days,2,MAE,48,3.46316089972305,3.4011506128422657,3.523227424972068,3.4458965301988824,0.1935101236494041,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,HRES,7 days,3,MAE,32,3.599730852860548,3.529871310993784,3.680185255769395,3.609715418562604,0.2059431342929856,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,1 days,0,MAE,47,0.7474255265486948,0.7417392515180213,0.7528697919608673,0.7478107731567927,0.014980182006177,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,1 days,1,MAE,55,0.7352340863215228,0.7308052239973136,0.7398000070862986,0.7358929963817493,0.0137080609839854,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,1 days,2,MAE,48,0.7667691885631673,0.7538255660988644,0.7814139198385079,0.7609314119142353,0.0251583860732368,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,1 days,3,MAE,32,0.7453418825393039,0.7394824381027474,0.7541059568921057,0.7441605521457532,0.0143655662860575,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,3 days,0,MAE,47,1.353826574349792,1.3425608219014256,1.3658091666823269,1.3528364503751114,0.0343332226941802,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,3 days,1,MAE,51,1.3427876270890655,1.326185252863721,1.3570063589051842,1.3425012211453708,0.0443666755142617,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,3 days,2,MAE,48,1.3883854465261152,1.366446989247048,1.4091625797845555,1.3874954862966895,0.0442590718332744,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,3 days,3,MAE,32,1.3838765895207583,1.3710537478354308,1.4032202679506924,1.3797521991076551,0.0478057054032212,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,5 days,0,MAE,47,2.1076883590269344,2.0735863772461,2.1429726079188525,2.0956741467404307,0.0993949352718875,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,5 days,1,MAE,47,2.1306175522089514,2.0786565106430874,2.192680466953638,2.118653603156645,0.137880525558402,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,5 days,2,MAE,48,2.1410942564047533,2.098873367768036,2.174510219420074,2.1678853874568205,0.1038271756518668,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,5 days,3,MAE,32,2.2606034223228955,2.228506795161442,2.294557284537769,2.260083537598657,0.0907538072525264,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,7 days,0,MAE,47,2.936903598057536,2.871664987257148,3.002727754337381,2.9467221419619274,0.1498521311216553,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,7 days,1,MAE,43,3.043030841066296,2.940164167879133,3.1626647538606623,3.054908495464669,0.2328140578011319,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,7 days,2,MAE,48,2.990704022004972,2.9340969359516307,3.041475716710349,3.003826678688538,0.1433372975685084,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,GraphCast,7 days,3,MAE,32,3.210762509617425,3.119207460606311,3.350785307668712,3.1874422334636705,0.264037996637909,168.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,0,MAE,47,0.7942067101488153,0.7899071390275997,0.7976648583028758,0.7958426133294838,0.014415336707898,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,1,MAE,55,0.7820189963307039,0.7771469347373353,0.7873687126897494,0.7840177542992909,0.01457778409555,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,2,MAE,48,0.8135974446558639,0.7989718188613794,0.8304823440738676,0.8054618965127002,0.0285824127986221,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,1 days,3,MAE,32,0.7919519556328636,0.7870647323520659,0.7999633231765928,0.7911249275199472,0.0140251246128663,24.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,0,MAE,47,1.3833710174631073,1.3719459248149193,1.399485870562914,1.3778726690676495,0.038324802036513,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,1,MAE,51,1.3703597657192632,1.3569801290018495,1.384734692298672,1.3662417916013505,0.0388996390057584,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,2,MAE,48,1.4323089837152108,1.4064451854695743,1.458908945126278,1.419354318783154,0.0522560231830688,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,3 days,3,MAE,32,1.412787447732868,1.3993412518098962,1.4324853788180854,1.4042251390887324,0.0424646789538187,72.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,0,MAE,47,2.191939212966893,2.149177957927696,2.2318942903084955,2.190397295786616,0.1248795825454605,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,1,MAE,47,2.18785143432826,2.13360127691403,2.2467342318832806,2.160573355632694,0.138405079203545,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
2020-03-01_2020-05-31,v850,NeuralGCM,5 days,2,MAE,48,2.218040066796953,2.17126473759254,2.253104294687565,2.205789855621848,0.1113073221733598,120.0,MAM_2020,season,MAM,2020-03-01,2020-05-31
