window,variable,model,lead,regime,metric,n,mean,ci_lo,ci_hi,median,std
2020-01-01_2020-03-31,t850,GraphCast,5 days,3,MAE,54,1.0548735437911607,1.027934005690067,1.079620087619746,1.049908598449954,0.06739238669113988
2020-01-01_2020-03-31,t850,GraphCast,7 days,0,MAE,40,1.4823993489398266,1.431536043613546,1.542555837964703,1.4779985360147716,0.12574073891355392
2020-01-01_2020-03-31,t850,GraphCast,7 days,1,MAE,22,1.4097062393065263,1.3465786090648733,1.4904953926255822,1.36558676585487,0.11054300099663293
2020-01-01_2020-03-31,t850,GraphCast,7 days,2,MAE,52,1.486165995880029,1.422131527272697,1.5476057773204035,1.4779776128838598,0.13590497752350233
2020-01-01_2020-03-31,t850,GraphCast,7 days,3,MAE,54,1.594967218061036,1.539897636916727,1.639583364094018,1.6157818331031775,0.1165432571848101
2020-01-01_2020-03-31,t850,NeuralGCM,1 days,0,MAE,40,0.3779210015109519,0.37419507527043805,0.3812101264491519,0.3787700844997359,0.008787000773797071
2020-01-01_2020-03-31,t850,NeuralGCM,1 days,1,MAE,22,0.3842281719725582,0.3767904630857434,0.3900934241703548,0.3853942053262731,0.010974111555774884
2020-01-01_2020-03-31,t850,NeuralGCM,1 days,2,MAE,64,0.3949148434539209,0.3908054554431519,0.399299045489847,0.39525065046381913,0.010615453652567778
2020-01-01_2020-03-31,t850,NeuralGCM,1 days,3,MAE,54,0.3869959508646726,0.38404276479722477,0.3898217890843492,0.386495957605525,0.008119704324928917
2020-01-01_2020-03-31,t850,NeuralGCM,3 days,0,MAE,40,0.64625351690566,0.6377545701265378,0.6556073991425603,0.6455638034583044,0.020742342233530164
2020-01-01_2020-03-31,t850,NeuralGCM,3 days,1,MAE,22,0.6460980672192312,0.641324568281638,0.6519303439170239,0.645009981145227,0.015110135100360704
2020-01-01_2020-03-31,t850,NeuralGCM,3 days,2,MAE,60,0.6642286877742573,0.6507533489182822,0.6746398633973226,0.6669789245996053,0.02518395485721877
2020-01-01_2020-03-31,t850,NeuralGCM,3 days,3,MAE,54,0.6716620319115251,0.6639877966255812,0.6791792197837773,0.6723133568069658,0.0208257935867107
2020-01-01_2020-03-31,t850,NeuralGCM,5 days,0,MAE,40,1.005523522708435,0.9748852035893363,1.0344873520749558,1.0062490716428112,0.06277555797505588
2020-01-01_2020-03-31,t850,NeuralGCM,5 days,1,MAE,22,0.9901592317939122,0.9515926314891395,1.0261392143046004,0.9968588913965841,0.050179755828773175
2020-01-01_2020-03-31,t850,NeuralGCM,5 days,2,MAE,56,1.0244786096693612,0.9975167594890659,1.0473572593887344,1.0083581935911465,0.06283874309495906
2020-01-01_2020-03-31,t850,NeuralGCM,5 days,3,MAE,54,1.0735252713331196,1.055677068193016,1.0900924693462286,1.076482970832703,0.0539306014984284
2020-01-01_2020-03-31,t850,NeuralGCM,7 days,0,MAE,40,1.4820731691513926,1.428117705181199,1.5505268775419903,1.4650611324363672,0.1326248125102316
